ProductUniqeName,FirstName,LastName,MiddleName,BirthDate,SalesOrderNumber,SalesOrderLineNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
BK-M68S-46357,Zachary,Jones,J,1970-09-19,SO65754,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
HL-U509-R214,Zachary,Jones,J,1970-09-19,SO65754,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M18S-48,Cole,Peterson,L,1937-03-17,SO65756,1,1,564.99,564.99,0,0,308.2179,308.2179,564.99,45.1992,14.1248,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TT-R982,Isaac,Allen,J,1967-03-10,SO65757,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TT-T092,Angel,Hill,E,1957-07-24,SO65758,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
HL-U509-B222,Angel,Hill,E,1957-07-24,SO65758,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TT-M928,Candice,Zhou,L,1955-02-17,SO65765,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
HL-U509217,Candice,Zhou,L,1955-02-17,SO65765,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TI-M823,Tristan,Barnes,T,1963-11-20,SO65772,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TT-M928,Tristan,Barnes,T,1963-11-20,SO65772,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
ST-1401,Tristan,Barnes,T,1963-11-20,SO65772,3,1,159.00,159.00,0,0,59.466,59.466,159.00,12.72,3.975,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M68B-42361,Terry,Luo,H,1963-06-19,SO65773,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
TI-M823,Terry,Luo,H,1963-06-19,SO65773,2,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
FE-6654,Terry,Luo,H,1963-06-19,SO65773,3,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
VE-C304-M,Terry,Luo,H,1963-06-19,SO65773,4,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M68S-38353,Xavier,Mitchell,L,1968-07-28,SO65774,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
FE-6654,Xavier,Mitchell,L,1968-07-28,SO65774,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
LJ-0192-L234,Xavier,Mitchell,L,1968-07-28,SO65774,3,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
GL-H102-M465,Xavier,Mitchell,L,1968-07-28,SO65774,4,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M68S-42355,Kristopher,Srini,A,1978-05-09,SO65777,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
FE-6654,Kristopher,Srini,A,1978-05-09,SO65777,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
SJ-0194-S,Kristopher,Srini,A,1978-05-09,SO65777,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M68B-42361,Cedric,He,W,1980-04-25,SO65784,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
VE-C304-M,Drew,Andersen,K,1977-10-04,SO65798,1,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-R19B-58,Drew,Andersen,K,1977-10-04,SO65798,2,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-T79Y-50,Abigail,Flores,L,1939-04-22,SO65801,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-03-08 00:00:00.000,2008-03-20 00:00:00.000,2008-03-15 00:00:00.000
BK-M38S-42,Meghan,Gutierrez,E,1969-07-28,SO65802,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
ST-1401,Meghan,Gutierrez,E,1969-07-28,SO65802,2,1,159.00,159.00,0,0,59.466,59.466,159.00,12.72,3.975,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-M68S-38353,Jared,Morgan,A,1968-03-12,SO65804,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
HY-1023-70,Jared,Morgan,A,1968-03-12,SO65804,2,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-M602,Alexa,Rogers,H,1940-10-03,SO65806,1,1,29.99,29.99,0,0,11.2163,11.2163,29.99,2.3992,0.7498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TT-M928,Alexa,Rogers,H,1940-10-03,SO65806,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
LJ-0192-X237,Danielle,Torres,G,1933-10-10,SO65812,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
CA-1098225,Carolyn,Lopez,L,1977-09-25,SO65813,1,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
LJ-0192-X237,Carolyn,Lopez,L,1977-09-25,SO65813,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TT-R982,Warren,Kumar,A,1977-12-20,SO65814,1,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
PK-7098,Warren,Kumar,A,1977-12-20,SO65814,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
WB-H098,Keith,She,L,1953-01-24,SO65826,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BC-M005,Keith,She,L,1953-01-24,SO65826,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
SO-R809-L,Cesar,Kapoor,J,1957-01-28,SO65828,1,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
WB-H098,Cesar,Kapoor,J,1957-01-28,SO65828,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
FE-6654,Edwin,Xu,J,1943-03-22,SO65831,1,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
LJ-0192-L234,Edwin,Xu,J,1943-03-22,SO65831,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-M267,Brianna,Jenkins,P,1968-11-17,SO65833,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TT-M928,Brianna,Jenkins,P,1968-11-17,SO65833,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
HL-U509-R214,Brianna,Jenkins,P,1968-11-17,SO65833,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-M823,Stanley,Mehta,A,1962-08-09,SO65844,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
PK-7098,Stanley,Mehta,A,1962-08-09,SO65844,2,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
CL-9009,Stanley,Mehta,A,1962-08-09,SO65844,3,1,7.95,7.95,0,0,2.9733,2.9733,7.95,0.636,0.1988,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
VE-C304-M,Latoya,Anand,D,1979-09-11,SO65845,1,1,63.50,63.50,0,0,23.749,23.749,63.50,5.08,1.5875,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
FE-6654,Latoya,Anand,D,1979-09-11,SO65845,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
GL-H102-L467,Bonnie,Deng,A,1967-02-02,SO65846,1,1,24.49,24.49,0,0,9.1593,9.1593,24.49,1.9592,0.6123,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
FE-6654,Bonnie,Deng,A,1967-02-02,SO65846,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-M38S-46,Gerald,Hernandez,L,1967-02-16,SO65849,1,1,769.49,769.49,0,0,419.7784,419.7784,769.49,61.5592,19.2373,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
SH-W890-S,Gerald,Hernandez,L,1967-02-16,SO65849,2,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
CA-1098225,Gerald,Hernandez,L,1967-02-16,SO65849,3,1,8.99,8.99,0,0,6.9223,6.9223,8.99,0.7192,0.2248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
SJ-0194-M,Gerald,Hernandez,L,1967-02-16,SO65849,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-M68S-38353,Zachary,Smith,W,1931-04-08,SO65851,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
FE-6654,Zachary,Smith,W,1931-04-08,SO65851,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BC-M005,Zachary,Smith,W,1931-04-08,SO65851,3,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
HY-1023-70,Zachary,Smith,W,1931-04-08,SO65851,4,1,54.99,54.99,0,0,20.5663,20.5663,54.99,4.3992,1.3748,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-T18U-44,Maurice,Sharma,L,1955-09-10,SO65853,1,1,742.35,742.35,0,0,461.4448,461.4448,742.35,59.388,18.5588,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TT-T092,Maurice,Sharma,L,1955-09-10,SO65853,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-T723,Maurice,Sharma,L,1955-09-10,SO65853,3,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
HL-U509-R214,Maurice,Sharma,L,1955-09-10,SO65853,4,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-M68S-42355,Mackenzie,Richardson,G,1976-07-08,SO65858,1,1,2319.99,2319.99,0,0,1265.6195,1265.6195,2319.99,185.5992,57.9998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-T79U-50,Julian,Perry,D,1975-02-21,SO65860,1,1,2384.07,2384.07,0,0,1481.9379,1481.9379,2384.07,190.7256,59.6018,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-T723,Julian,Perry,D,1975-02-21,SO65860,2,1,28.99,28.99,0,0,10.8423,10.8423,28.99,2.3192,0.7248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R79Y-44,Jaime,Jimenez,E,1952-03-28,SO65867,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
HL-U509-R214,Jaime,Jimenez,E,1952-03-28,SO65867,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R79Y-40,Bonnie,Beck,A,1953-12-10,SO65868,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
SJ-0194-X,Bonnie,Beck,A,1953-12-10,SO65868,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R79Y-40,Monica,Sai,L,1944-11-11,SO65871,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-R628,Monica,Sai,L,1944-11-11,SO65871,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R19B-48,Kristi,Diaz,J,1943-12-27,SO65874,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
TI-R092,Kristi,Diaz,J,1943-12-27,SO65874,2,1,21.49,21.49,0,0,8.0373,8.0373,21.49,1.7192,0.5373,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
SJ-0194-M,Kristi,Diaz,J,1943-12-27,SO65874,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R19B-52,Jordan,Kumar,E,1951-06-03,SO65875,1,1,539.99,539.99,0,0,343.6496,343.6496,539.99,43.1992,13.4998,NULL,NULL,2008-03-09 00:00:00.000,2008-03-21 00:00:00.000,2008-03-16 00:00:00.000
BK-R79Y-44,Taylor,Bennett,L,1939-11-10,SO65879,1,1,1700.99,1700.99,0,0,1082.51,1082.51,1700.99,136.0792,42.5248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TT-R982,Taylor,Bennett,L,1939-11-10,SO65879,2,1,3.99,3.99,0,0,1.4923,1.4923,3.99,0.3192,0.0998,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TI-R628,Taylor,Bennett,L,1939-11-10,SO65879,3,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
PK-7098,Taylor,Bennett,L,1939-11-10,SO65879,4,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
RA-H123,Taylor,Bennett,L,1939-11-10,SO65879,5,1,120.00,120.00,0,0,44.88,44.88,120.00,9.60,3.00,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
BK-M68B-46363,Ashley,Smith,C,1962-05-24,SO65880,1,1,2294.99,2294.99,0,0,1251.9813,1251.9813,2294.99,183.5992,57.3748,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
BC-M005,Ashley,Smith,C,1962-05-24,SO65880,2,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
WB-H098,Ashley,Smith,C,1962-05-24,SO65880,3,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
SJ-0194-X,Ashley,Smith,C,1962-05-24,SO65880,4,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
LJ-0192-M231,Sabrina,Ruiz,A,1959-01-05,SO65882,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
HL-U509-B222,Morgan,Powell,A,1951-02-16,SO65886,1,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
LJ-0192-L234,Morgan,Powell,A,1951-02-16,SO65886,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
LJ-0192-S228,Dale,Beck,R,1958-05-14,SO65887,1,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
SO-R809-L,Dale,Beck,R,1958-05-14,SO65887,2,1,8.99,8.99,0,0,3.3623,3.3623,8.99,0.7192,0.2248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
ST-1401,Autumn,Li,P,1945-10-26,SO65888,1,1,159.00,159.00,0,0,59.466,59.466,159.00,12.72,3.975,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
SJ-0194-S,Autumn,Li,P,1945-10-26,SO65888,2,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TT-M928,Monica,Lopez,M,1964-07-16,SO65892,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TI-M267,Monica,Lopez,M,1964-07-16,SO65892,2,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
PK-7098,Monica,Lopez,M,1964-07-16,SO65892,3,1,2.29,2.29,0,0,0.8565,0.8565,2.29,0.1832,0.0573,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TI-M267,Gabriella,Gray,M,1965-06-07,SO65893,1,1,24.99,24.99,0,0,9.3463,9.3463,24.99,1.9992,0.6248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
BC-M005,Ernest,Sun,V,1980-02-23,SO65898,1,1,9.99,9.99,0,0,3.7363,3.7363,9.99,0.7992,0.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
WB-H098,Ernest,Sun,V,1980-02-23,SO65898,2,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
SJ-0194-L,Ernest,Sun,V,1980-02-23,SO65898,3,1,53.99,53.99,0,0,41.5723,41.5723,53.99,4.3192,1.3498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
SH-W890-M,Lawrence,Serrano,W,1964-02-20,SO65900,1,1,69.99,69.99,0,0,26.1763,26.1763,69.99,5.5992,1.7498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
LJ-0192-S228,Lawrence,Serrano,W,1964-02-20,SO65900,2,1,49.99,49.99,0,0,38.4923,38.4923,49.99,3.9992,1.2498,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TT-M928,Johnathan,Rana,R,1954-08-03,SO65910,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
HL-U509-R214,Johnathan,Rana,R,1954-08-03,SO65910,2,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TT-M928,Anne,Carlson,H,1972-11-21,SO65922,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TI-M823,Anne,Carlson,H,1972-11-21,SO65922,2,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TI-M823,Sarah,Ross,L,1973-03-16,SO65923,1,1,35.00,35.00,0,0,13.09,13.09,35.00,2.80,0.875,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
FE-6654,Sarah,Ross,L,1973-03-16,SO65923,2,1,21.98,21.98,0,0,8.2205,8.2205,21.98,1.7584,0.5495,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
HL-U509-R214,Sarah,Ross,L,1973-03-16,SO65923,3,1,34.99,34.99,0,0,13.0863,13.0863,34.99,2.7992,0.8748,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
TT-T092,Noah,Russell,M,1971-04-20,SO65924,1,1,4.99,4.99,0,0,1.8663,1.8663,4.99,0.3992,0.1248,NULL,NULL,2008-03-10 00:00:00.000,2008-03-22 00:00:00.000,2008-03-17 00:00:00.000
